"tax_date","cdi_rate_pct","selic_rate_pct","ibov_points_count","ibov_var_pct","ifix_points_count","ifix_var_pct","ifil_points_count","ifil_var_pct","usd_buy_amt","usd_sell_amt","usd_var_pct","eur_buy_amt","eur_sell_amt","eur_var_pct","created_at","updated_at"
"2024-04-01 00:00:00","10.75","10.75","127549","0.00","3407","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-28 00:00:00","10.75","10.75","127286","0.00","3403","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-27 00:00:00","10.75","10.75","128106","0.00","3408","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-26 00:00:00","10.75","10.75","127691","0.00","3395","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-25 00:00:00","10.75","10.75","126863","0.00","3392","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-22 00:00:00","10.75","10.75","126851","0.00","3393","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-20 00:00:00","11.25","11.25","128159","0.00","3381","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-19 00:00:00","11.25","11.25","129125","0.00","3378","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-15 00:00:00","11.25","11.25","126954","0.00","3374","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-14 00:00:00","11.25","11.25","126742","0.00","3367","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-13 00:00:00","11.25","11.25","127690","0.00","3366","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-12 00:00:00","11.25","11.25","128006","0.00","3367","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-11 00:00:00","11.25","11.25","127668","0.00","3369","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-08 00:00:00","11.25","11.25","126124","0.00","3374","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-07 00:00:00","11.25","11.25","127071","0.00","3382","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-06 00:00:00","11.25","11.25","128314","0.00","3369","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-05 00:00:00","11.25","11.25","128890","0.00","3365","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-04 00:00:00","11.25","11.25","128498","0.00","3368","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-03-01 00:00:00","11.25","11.25","128442","0.00","3365","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-29 00:00:00","11.25","11.25","129547","0.00","3363","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-28 00:00:00","11.25","11.25","129138","0.00","3357","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-27 00:00:00","11.25","11.25","130656","0.00","3346","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-26 00:00:00","11.25","11.25","129706","0.00","3352","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-23 00:00:00","11.25","11.25","129442","0.00","3363","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-22 00:00:00","11.25","11.25","130168","0.00","3355","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-21 00:00:00","11.25","11.25","129942","0.00","3357","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-20 00:00:00","11.25","11.25","129816","0.00","3358","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-19 00:00:00","11.25","11.25","128903","0.00","3358","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-16 00:00:00","11.25","11.25","128766","0.00","3357","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-15 00:00:00","11.25","11.25","127773","0.00","3350","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-14 00:00:00","11.25","11.25","126820","0.00","3343","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-09 00:00:00","11.25","11.25","128025","0.00","3352","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-08 00:00:00","11.25","11.25","128143","0.00","3341","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-07 00:00:00","11.25","11.25","129958","0.00","3341","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-06 00:00:00","11.25","11.25","130380","0.00","3333","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-05 00:00:00","11.25","11.25","127651","0.00","3328","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-02 00:00:00","11.25","11.25","127410","0.00","3332","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-02-01 00:00:00","11.25","11.25","128333","0.00","3322","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-31 00:00:00","11.75","11.75","128097","0.00","3334","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-30 00:00:00","11.75","11.75","127526","0.00","3327","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-29 00:00:00","11.75","11.75","128573","0.00","3330","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-26 00:00:00","11.75","11.75","129009","0.00","3332","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-25 00:00:00","11.75","11.75","128094","0.00","3326","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-24 00:00:00","11.75","11.75","127775","0.00","3325","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-23 00:00:00","11.75","11.75","128230","0.00","3328","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-22 00:00:00","11.75","11.75","126586","0.00","3335","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-19 00:00:00","11.75","11.75","127638","0.00","3340","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-18 00:00:00","11.75","11.75","127530","0.00","3329","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-17 00:00:00","11.75","11.75","128578","0.00","3334","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-16 00:00:00","11.75","11.75","129464","0.00","3334","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-15 00:00:00","11.75","11.75","131545","0.00","3333","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-12 00:00:00","11.75","11.75","131075","0.00","3329","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-11 00:00:00","11.75","11.75","130733","0.00","3318","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-10 00:00:00","11.75","11.75","130804","0.00","3325","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-09 00:00:00","11.75","11.75","131472","0.00","3325","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-08 00:00:00","11.75","11.75","132460","0.00","3327","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-05 00:00:00","11.75","11.75","131970","0.00","3324","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-04 00:00:00","11.75","11.75","131200","0.00","3321","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-03 00:00:00","11.75","11.75","133014","0.00","3325","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2024-01-02 00:00:00","11.75","11.75","132632","0.00","3315","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-29 00:00:00","11.75","11.75","134185","0.00","3311","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-28 00:00:00","11.75","11.75","134209","0.00","3311","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-27 00:00:00","11.75","11.75","134114","0.00","3299","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-26 00:00:00","11.75","11.75","133582","0.00","3284","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-22 00:00:00","11.75","11.75","132547","0.00","3259","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-21 00:00:00","11.75","11.75","131994","0.00","3233","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-20 00:00:00","11.75","11.75","131072","0.00","3214","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-19 00:00:00","11.75","11.75","131848","0.00","3207","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-18 00:00:00","11.75","11.75","131219","0.00","3198","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-15 00:00:00","11.75","11.75","130028","0.00","3192","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-14 00:00:00","11.75","11.75","130807","0.00","3184","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-13 00:00:00","12.25","12.25","129411","0.00","3176","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-12 00:00:00","12.25","12.25","126370","0.00","3171","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-11 00:00:00","12.25","12.25","126947","0.00","3181","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-08 00:00:00","12.25","12.25","127183","0.00","3187","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-07 00:00:00","12.25","12.25","125803","0.00","3181","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-06 00:00:00","12.25","12.25","125702","0.00","3190","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-05 00:00:00","12.25","12.25","126960","0.00","3191","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-04 00:00:00","12.25","12.25","126811","0.00","3187","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-12-01 00:00:00","12.25","12.25","127995","0.00","3176","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-30 00:00:00","12.25","12.25","127264","0.00","3178","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-29 00:00:00","12.25","12.25","126109","0.00","3164","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-28 00:00:00","12.25","12.25","126609","0.00","3167","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-27 00:00:00","12.25","12.25","125606","0.00","3160","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-24 00:00:00","12.25","12.25","125444","0.00","3175","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-23 00:00:00","12.25","12.25","126626","0.00","3179","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-22 00:00:00","12.25","12.25","125799","0.00","3181","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-21 00:00:00","12.25","12.25","125681","0.00","3192","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-20 00:00:00","12.25","12.25","125896","0.00","3197","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-17 00:00:00","12.25","12.25","124855","0.00","3197","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-16 00:00:00","12.25","12.25","124701","0.00","3191","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-14 00:00:00","12.25","12.25","123197","0.00","3184","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-13 00:00:00","12.25","12.25","120398","0.00","3181","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-10 00:00:00","12.25","12.25","120629","0.00","3181","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-09 00:00:00","12.25","12.25","119104","0.00","3178","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-08 00:00:00","12.25","12.25","119115","0.00","3173","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-07 00:00:00","12.25","12.25","119249","0.00","3171","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-06 00:00:00","12.25","12.25","118498","0.00","3163","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-03 00:00:00","12.25","12.25","118160","0.00","3160","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-11-01 00:00:00","12.75","12.75","115053","0.00","3147","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-31 00:00:00","12.75","12.75","113144","0.00","3156","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-30 00:00:00","12.75","12.75","112532","0.00","3156","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-27 00:00:00","12.75","12.75","113301","0.00","3156","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-26 00:00:00","12.75","12.75","114777","0.00","3142","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-25 00:00:00","12.75","12.75","112830","0.00","3150","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-24 00:00:00","12.75","12.75","113762","0.00","3156","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-23 00:00:00","12.75","12.75","112785","0.00","3172","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-20 00:00:00","12.75","12.75","113155","0.00","3168","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-19 00:00:00","12.75","12.75","114004","0.00","3164","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-18 00:00:00","12.75","12.75","114060","0.00","3174","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-17 00:00:00","12.75","12.75","115908","0.00","3183","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-16 00:00:00","12.75","12.75","116534","0.00","3190","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-13 00:00:00","12.75","12.75","115754","0.00","3192","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-11 00:00:00","12.75","12.75","117051","0.00","3184","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-10 00:00:00","12.75","12.75","116737","0.00","3180","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-09 00:00:00","12.75","12.75","115156","0.00","3179","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-06 00:00:00","12.75","12.75","114170","0.00","3183","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-05 00:00:00","12.75","12.75","113284","0.00","3183","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-04 00:00:00","12.75","12.75","113607","0.00","3185","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-03 00:00:00","12.75","12.75","113419","0.00","3196","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-10-02 00:00:00","12.75","12.75","115057","0.00","3197","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-29 00:00:00","12.75","12.75","116565","0.00","3219","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-28 00:00:00","12.75","12.75","115731","0.00","3193","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-27 00:00:00","12.75","12.75","114327","0.00","3193","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-26 00:00:00","12.75","12.75","114193","0.00","3199","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-25 00:00:00","12.75","12.75","115925","0.00","3214","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-22 00:00:00","12.75","12.75","116009","0.00","3226","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-21 00:00:00","12.75","12.75","116145","0.00","3224","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-20 00:00:00","13.25","13.25","118695","0.00","3225","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-19 00:00:00","13.25","13.25","117846","0.00","3230","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-18 00:00:00","13.25","13.25","118288","0.00","3233","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-15 00:00:00","13.25","13.25","118758","0.00","3234","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-14 00:00:00","13.25","13.25","119392","0.00","3216","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-13 00:00:00","13.25","13.25","118176","0.00","3216","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-12 00:00:00","13.25","13.25","116883","0.00","3227","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-11 00:00:00","13.25","13.25","116883","0.00","3227","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-08 00:00:00","13.25","13.25","115313","0.00","3240","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-06 00:00:00","13.25","13.25","115985","0.00","3222","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-05 00:00:00","13.25","13.25","117331","0.00","3216","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-04 00:00:00","13.25","13.25","117777","0.00","3218","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-09-01 00:00:00","13.25","13.25","117893","0.00","3217","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-31 00:00:00","13.25","13.25","115742","0.00","3213","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-30 00:00:00","13.25","13.25","117535","0.00","3208","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-29 00:00:00","13.25","13.25","118404","0.00","3192","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-28 00:00:00","13.25","13.25","117121","0.00","3189","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-25 00:00:00","13.25","13.25","115837","0.00","3197","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-24 00:00:00","13.25","13.25","117026","0.00","3190","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-23 00:00:00","13.25","13.25","118135","0.00","3190","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
"2023-08-22 00:00:00","13.25","13.25","116156","0.00","3195","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2024-05-25 00:00:00","2024-05-27 00:00:00"
