"ticker","news_source","news_title","news_date","news_tags","news_description","news_url","news_image_url","created_at","updated_at"
"RBRR11","Suno Notícias","FII RBRR11 anuncia pagamento de R$ 0,95 por cota","2025-03-18 00:00:00","RBRR11, Fundos Imobiliários (FIIs)","O FII RBRR11 anunciou o pagamento de rendimentos em março. Clique aqui para saber os detalhes sobre os dividendos do RBRR11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-rbrr11-marco-gss/","https://files.sunoresearch.com.br/n/uploads/2021/06/9d9dd767-buildings-1842205_1920.jpg","2025-03-18 00:00:00","2025-03-18 00:00:00"
"VRTA11","Suno Notícias","Dividendos hoje: 14 FIIs pagam proventos nesta sexta (14)","2025-03-15 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do VRTA11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-vrta11-marco-gss/","https://files.sunoresearch.com.br/n/uploads/2021/01/41307798-city-2720913_1280.jpg","2025-03-15 00:00:00","2025-03-15 00:00:00"
"SNME11","Suno Notícias","SNME11 vê deságio na cota como oportunidade no mercado","2025-03-15 00:00:00","SNME11, Fundos Imobiliários (FIIs), SNME11","O SNME11 segue majoritariamente alocado em CRIs, mas vem aumentando gradualmente sua exposição em FIIs. Confira.","https://www.suno.com.br/noticias/snme11-ve-desagio-na-cota-como-oportunidade-va/","https://files.sunoresearch.com.br/n/uploads/2023/05/cotacoes-subindo.jpg","2025-03-15 00:00:00","2025-03-15 00:00:00"
"SNCI11","Suno Notícias","SNCI11 esclarece alavancagem e reforça posição em CRIs","2025-03-15 00:00:00","SNCI11, Fundos Imobiliários (FIIs), SNCI11","O SNCI11 segue com a estratégia de buscar ganhos no mercado de fundos imobiliários com uma carteira altamente especializada em CRIs.","https://www.suno.com.br/noticias/snci11-analistas-esclarecem-alavancagem-reforca-posicao-cris-va/","https://files.sunoresearch.com.br/n/uploads/2024/10/iStock-1312767508-1.jpg","2025-03-15 00:00:00","2025-03-15 00:00:00"
"RCRB11","Money Times","RCRB11 ocupa todos os seus imóveis e zera vacância do portfólio; Ifix tem leve alta na quinta-feira (13) – Money Times","2025-03-14 00:00:00","Finanças","O fundo imobiliário Rio Bravo Renda Corporativa (RCRB11) informou aos cotistas que a vacância do fundo foi zerada após fechar um contrato de locação com a","https://www.moneytimes.com.br/rcrb11-ocupa-todos-os-seus-imoveis-e-zera-vacancia-do-portfolio-ifix-tem-leve-alta-na-quinta-feira-13-jcav/","https://www.moneytimes.com.br/uploads/2025/03/rio-bravo-rcrb11.jpg","2025-03-14 00:00:00","2025-03-14 00:00:00"
"HABT11","Suno Notícias","Dividendos hoje: 7 FIIs pagam proventos nesta quarta (12)","2025-03-13 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do HABT11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-habt11-marco-gss/","https://files.sunoresearch.com.br/n/uploads/2021/04/dbfc32e7-architecture-1869211_1280.jpg","2025-03-13 00:00:00","2025-03-13 00:00:00"
"RECR11","Suno Notícias","FII RECR11 anuncia pagamento de R$ 0,94 por cota","2025-03-13 00:00:00","RECR11, Fundos Imobiliários (FIIs), RECR11","O FII RECR11 anunciou o pagamento de rendimentos em março. Clique aqui para saber os detalhes sobre os dividendos do RECR11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-recr11-marco-gss/","https://files.sunoresearch.com.br/n/uploads/2021/01/41307798-city-2720913_1280.jpg","2025-03-13 00:00:00","2025-03-13 00:00:00"
"RECT11","Money Times","Fundo imobiliário perde locatária e taxa de vacância sobe; Ifix já acumula alta de 2,05% em março – Money Times","2025-03-13 00:00:00","Finanças","O fundo imobiliário Rec Renda Imobiliária (RECT11) anunciou que uma de suas locatárias não irá dar continuidade ao contrato de locação no Edifício Parque","https://www.moneytimes.com.br/fundo-imobiliario-perde-locataria-e-taxa-de-vacancia-sobe-ifix-ja-acumula-alta-de-205-em-marco-jcav/","https://www.moneytimes.com.br/uploads/2024/11/fundos-imobiliarios-fiis-ifix-1.jpg","2025-03-13 00:00:00","2025-03-13 00:00:00"
"RZTR11","Suno Notícias","Dividendos hoje: 14 FIIs pagam proventos nesta terça (11)","2025-03-11 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do RZTR11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-rztr11-marco-gss/","https://files.sunoresearch.com.br/n/uploads/2021/03/301c6e1b-buildings-690364_1280.jpg","2025-03-11 00:00:00","2025-03-11 00:00:00"
"SNME11","Suno Notícias","SNME11 foca em ativos descontados e registra alta patrimonial","2025-03-07 00:00:00","SNME11, Fundos Imobiliários (FIIs), SNME11","O IFIX recuou 3,07% no período, enquanto o retorno patrimonial do SNME11 foi positivo em 1,12%, superando o IPCA + Yield IMA-B.","https://www.suno.com.br/noticias/snme11-estrategia-ativos-descontados-alta-patrimonial-va/","https://files.sunoresearch.com.br/n/uploads/2023/09/fundos.jpg","2025-03-07 00:00:00","2025-03-07 00:00:00"
"BCIA11","Suno Notícias","Dividendos hoje: 3 FIIs pagam proventos nesta sexta (28)","2025-03-01 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do BCIA11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-bcia11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/12/fundos-fiis-imoveis-predios.jpg","2025-03-01 00:00:00","2025-03-01 00:00:00"
"SNFF11","Suno Notícias","SNFF11 tem resultado de R$ 2,3 mi e rentabilidade acima do IFIX","2025-02-27 00:00:00","SNFF11, Fundos Imobiliários (FIIs), SNFF11","Desde seu início, em maio de 2021, o SNFF11 acumula um alpha de 7,37% sobre o índice, o equivalente a 183% da rentabilidade do IFIX.","https://www.suno.com.br/noticias/snff11-tem-resultado-milhoes-rentabilidade-acima-do-ifix-va/","https://files.sunoresearch.com.br/n/uploads/2024/03/iStock-609801614.jpg","2025-02-27 00:00:00","2025-02-27 00:00:00"
"BTAL11","Suno Notícias","Dividendos hoje: 3 FIIs pagam proventos nesta quarta (26)","2025-02-27 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do BTAL11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-btal11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/03/FIIs-IFIX-predios.jpg","2025-02-27 00:00:00","2025-02-27 00:00:00"
"SNCI11","Suno Notícias","Dividendos hoje: 10 FIIs pagam proventos nesta terça (25)","2025-02-26 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do SNCI11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-snci11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/03/shutterstock_2172822511-scaled.jpg","2025-02-26 00:00:00","2025-02-26 00:00:00"
"ALZC11","Suno Notícias","Dividendos hoje: 4 FIIs pagam proventos nesta segunda (24)","2025-02-25 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do ALZC11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-alzc11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/08/iStock-1483901514.jpg","2025-02-25 00:00:00","2025-02-25 00:00:00"
"BARI11","Suno Notícias","Dividendos hoje: 8 FIIs pagam proventos nesta sexta (21)","2025-02-22 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do BARI11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-bari11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/09/iStock-1696781145.jpg","2025-02-22 00:00:00","2025-02-22 00:00:00"
"PQDP11","Suno Notícias","Dividendos hoje: 6 FIIs pagam proventos nesta quinta (20)","2025-02-21 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do PQDP11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-pqdp11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/09/iStock-1696781145.jpg","2025-02-21 00:00:00","2025-02-21 00:00:00"
"XPML11","Suno Notícias","Cotistas do FII XPML11 receberão R$ 0,92 por cota em fevereiro","2025-02-20 00:00:00","XPML11, Fundos Imobiliários (FIIs), XPML11","O FII XPML11 anunciou o pagamento de rendimentos em fevereiro. Clique aqui para saber os detalhes sobre os dividendos do XPML11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-xpml11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/01/41307798-city-2720913_1280.jpg","2025-02-20 00:00:00","2025-02-20 00:00:00"
"CPTS11","Suno Notícias","Dividendos hoje: 5 FIIs pagam proventos nesta quarta (19)","2025-02-20 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do CPTS11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-cpts11-fevereiro-gss-2/","https://files.sunoresearch.com.br/n/uploads/2024/03/FIIs-IFIX-predios.jpg","2025-02-20 00:00:00","2025-02-20 00:00:00"
"ALZR11","Suno Notícias","FII ALZR11 pagará R$ 0,80 para seus cotistas","2025-02-20 00:00:00","ALZR11, ALZR11, Fundos Imobiliários (FIIs)","O FII ALZR11 anunciou o pagamento de rendimentos em fevereiro. Clique aqui para saber os detalhes sobre os dividendos do ALZR11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-alzr11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/07/c22ab583-architecture-22039_1920.jpg","2025-02-20 00:00:00","2025-02-20 00:00:00"
"IRDM11","Suno Notícias","Dividendos hoje: 7 FIIs pagam proventos nesta terça (18)","2025-02-19 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do IRDM11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-irdm11-fevereiro-gss-2/","https://files.sunoresearch.com.br/n/uploads/2024/07/iStock-1343658865.jpg","2025-02-19 00:00:00","2025-02-19 00:00:00"
"BTLG11","Suno Notícias","Cotistas do FII BTLG11 receberão R$ 0,78 por cota em fevereiro","2025-02-18 00:00:00","BTLG11, Fundos Imobiliários (FIIs)","O FII BTLG11 anunciou o pagamento de rendimentos em fevereiro. Clique aqui para saber os detalhes sobre os dividendos do BTLG11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-btlg11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/11/fundos-imobiliarios-4.jpg","2025-02-18 00:00:00","2025-02-18 00:00:00"
"CVBI11","Suno Notícias","Dividendos hoje: 4 FIIs pagam proventos nesta segunda (17)","2025-02-18 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do CVBI11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-cvbi11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/09/iStock-1696781145.jpg","2025-02-18 00:00:00","2025-02-18 00:00:00"
"HCTR11","Suno Notícias","Dividendos hoje: 33 FIIs pagam proventos nesta sexta (14)","2025-02-15 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do HCTR11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-mxrf11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/03/shutterstock_2172822511-scaled.jpg","2025-02-15 00:00:00","2025-02-15 00:00:00"
"NAUI11","Valor Econômico","Multi family office Nau Capital estreia na B3 com fundo imobiliário","2025-02-14 00:00:00","Finanças","Lançado no fim de 2023, o NAUI11 era fechado e agora, listado, deverá abrir novas ofertas focadas no mercado de varejo","https://valor.globo.com/financas/noticia/2025/02/14/multi-family-office-nau-capital-estreia-na-b3-com-fundo-imobilirio.ghtml","https://s2-valor.glbimg.com/-eusCSYCd7Mlo-fNrxI785TJkxA=/1200x/smart/filters:cover():strip_icc()/i.s3.glbimg.com/v1/AUTH_63b422c2caee4269b8b34177e8876b93/internal_photos/bs/2024/H/y/LMz6U3QqA6yr7v5ErYXw/270224daniel017.jpg","2025-02-15 00:00:00","2025-02-15 00:00:00"
"KNIP11","Suno Notícias","Dividendos hoje: 8 FIIs pagam proventos nesta quinta (13)","2025-02-14 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do KNIP11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-knip11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/09/iStock-1696781145.jpg","2025-02-14 00:00:00","2025-02-14 00:00:00"
"VGIR11","Suno Notícias","Cotistas do FII VGIR11 receberão R$ 0,11 por cota em fevereiro","2025-02-14 00:00:00","VGIR11, Fundos Imobiliários (FIIs), VGIR11","O FII VGIR11 anunciou o pagamento de rendimentos em fevereiro. Clique aqui para saber os detalhes sobre os dividendos do VGIR11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-vgir11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/03/301c6e1b-buildings-690364_1280.jpg","2025-02-14 00:00:00","2025-02-14 00:00:00"
"MCCI11","Suno Notícias","Investidores do FII MCCI11 terão direito a R$ 0,90 em rendimentos","2025-02-14 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","O FII MCCI11 anunciou o pagamento de rendimentos em fevereiro. Clique aqui para saber os detalhes sobre os dividendos do MCCI11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-mcci11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/04/5bf3085f-buildings-4640671_1280.jpg","2025-02-14 00:00:00","2025-02-14 00:00:00"
"CPTS11","Suno Notícias","Fundo imobiliário CPTS11 vai distribuir R$ 0,07 por cota; confira","2025-02-14 00:00:00","CPTS11, CPTS11, Fundos Imobiliários (FIIs)","O FII CPTS11 anunciou o pagamento de rendimentos em fevereiro. Clique aqui para saber os detalhes sobre os dividendos do CPTS11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-cpts11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/06/fundos-imobiliarios-fiis-dividendos.jpg","2025-02-14 00:00:00","2025-02-14 00:00:00"
"IRDM11","Suno Notícias","Fundo imobiliário IRDM11 vai distribuir R$ 0,75 por cota; confira","2025-02-13 00:00:00","IRDM11, Fundos Imobiliários (FIIs), IRDM11","O FII IRDM11 anunciou o pagamento de rendimentos em fevereiro. Clique aqui para saber os detalhes sobre os dividendos do IRDM11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-irdm11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/11/fundos-imobiliarios-4.jpg","2025-02-13 00:00:00","2025-02-13 00:00:00"
"RBRF11","Suno Notícias","FII RBRF11 anuncia rendimentos de R$ 0,06 em fevereiro","2025-02-13 00:00:00","RBRF11, Fundos Imobiliários (FIIs), RBRF11","O FII RBRF11 anunciou o pagamento de rendimentos em fevereiro. Clique aqui para saber os detalhes sobre os dividendos do RBRF11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-rbrf11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/03/d41a622a-imovies.jpg","2025-02-13 00:00:00","2025-02-13 00:00:00"
"GRUL11","Suno Notícias","Dividendos hoje: 6 FIIs pagam proventos nesta quarta (12)","2025-02-13 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do GRUL11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-grul11-fevereiro-gss-2/","https://files.sunoresearch.com.br/n/uploads/2023/11/fundos-imobiliarios-4.jpg","2025-02-13 00:00:00","2025-02-13 00:00:00"
"TRXY11","Suno Notícias","TRXY11 faz movimentações estratégicas e mantém dividend yield","2025-02-11 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Conforme anunciado em seu guidance, o TRXY11 distribuirá R$ 0,11 por cota. Clique para saber mais sobre as movimentações feitas pelo fundo.","https://www.suno.com.br/noticias/trxy11-relatorio-gerencial-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/08/iStock-1402430796.jpg","2025-02-11 00:00:00","2025-02-11 00:00:00"
"GGRC11","Suno Notícias","Dividendos hoje: 10 FIIs pagam proventos nesta segunda (10)","2025-02-10 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do GGRC11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-ggrc11-fevereiro-gss-2/","https://files.sunoresearch.com.br/n/uploads/2021/07/22e3bff6-architecture-768432_1920.jpg","2025-02-10 00:00:00","2025-02-10 00:00:00"
"VVMR11","Money Times","Fundo imobiliário vende uma parcela de ativo por R$ 760 mil; Ifix opera no positivo pelo segundo dia consecutivo – Money Times","2025-02-10 00:00:00","Finanças","O fundo imobiliário V2 Multi Renda Urbana (VVMR11) comunicou aos acionistas que celebrou a escritura venda de três salas do empreendimento The Cittyplex,","https://www.moneytimes.com.br/fundo-imobiliario-vende-uma-parcela-de-ativo-por-r-760-mil-ifix-opera-no-positivo-pelo-segundo-dia-consecutivo-jcav/","https://www.moneytimes.com.br/uploads/2025/02/fundos-imobiliarios-fiis-ifix.jpg","2025-02-10 00:00:00","2025-02-10 00:00:00"
"SNEL11","Suno Notícias","Fundo SNEL11 distribui R$ 3,7 mi e avança em receita de locação","2025-02-08 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), SNEL11","O SNEL11 fechou dezembro cotado a R$ 8,63, registrando um retorno positivo de 0,56%, impulsionado pelos dividendos.","https://www.suno.com.br/noticias/fundo-snel11-distribui-milhoes-dezembro-va/","https://files.sunoresearch.com.br/n/uploads/2023/05/SNEL11.jpg","2025-02-08 00:00:00","2025-02-08 00:00:00"
"RZTR11","Suno Notícias","Dividendos hoje: 13 FIIs pagam proventos nesta sexta (07)","2025-02-08 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do RZTR11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-rztr11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/06/9d9dd767-buildings-1842205_1920.jpg","2025-02-08 00:00:00","2025-02-08 00:00:00"
"KNHY11","InfoMoney","Kinea (KNCR11) vence na categoria de FII de Papel na Premiação Outliers InfoMoney","2025-02-06 00:00:00","Finanças","VGIR11 e KNHY11 completam o Top 3 da categoria; premiação reconhece os destaques do mercado em 16 segmentos","https://www.infomoney.com.br/onde-investir/kinea-kncr11-vence-na-categoria-de-fii-de-papel-na-premiacao-outliers-infomoney/","https://www.infomoney.com.br/wp-content/uploads/2025/02/Melhor-Fundo-Imobiliario-de-Papel.jpg?quality=70","2025-02-07 00:00:00","2025-02-07 00:00:00"
"RBRF11","InfoMoney","Valora (VGHF11) vence na categoria de Fundo de Fundos na Premiação Outliers InfoMoney","2025-02-06 00:00:00","Finanças","RBRF11 e BCFF11 completam o Top 3 da categoria; premiação reconhece os destaques do mercado em 16 segmentos","https://www.infomoney.com.br/onde-investir/valora-vghf11-vence-na-categoria-de-fundo-de-fundos-na-premiacao-outliers-infomoney/","https://www.infomoney.com.br/wp-content/uploads/2025/02/Melhor-Fundo-Imobiliario-FOF.jpg?quality=70","2025-02-07 00:00:00","2025-02-07 00:00:00"
"VGHF11","InfoMoney","Valora (VGHF11) vence na categoria de Fundo de Fundos na Premiação Outliers InfoMoney","2025-02-06 00:00:00","Finanças","RBRF11 e BCFF11 completam o Top 3 da categoria; premiação reconhece os destaques do mercado em 16 segmentos","https://www.infomoney.com.br/onde-investir/valora-vghf11-vence-na-categoria-de-fundo-de-fundos-na-premiacao-outliers-infomoney/","https://www.infomoney.com.br/wp-content/uploads/2025/02/Melhor-Fundo-Imobiliario-FOF.jpg?quality=70","2025-02-07 00:00:00","2025-02-07 00:00:00"
"VGIR11","InfoMoney","Kinea (KNCR11) vence na categoria de FII de Papel na Premiação Outliers InfoMoney","2025-02-06 00:00:00","Finanças","VGIR11 e KNHY11 completam o Top 3 da categoria; premiação reconhece os destaques do mercado em 16 segmentos","https://www.infomoney.com.br/onde-investir/kinea-kncr11-vence-na-categoria-de-fii-de-papel-na-premiacao-outliers-infomoney/","https://www.infomoney.com.br/wp-content/uploads/2025/02/Melhor-Fundo-Imobiliario-de-Papel.jpg?quality=70","2025-02-07 00:00:00","2025-02-07 00:00:00"
"TVRI11","InfoMoney","Tivio (TVRI11) vence na categoria de FII de Tijolo na Premiação Outliers InfoMoney","2025-02-06 00:00:00","Finanças","TRXF11 e XPML11 completam o Top 3 da categoria; premiação reconhece os destaques do mercado em 16 segmentos","https://www.infomoney.com.br/onde-investir/tivio-tvri11-vence-na-categoria-de-fii-de-tijolo-na-premiacao-outliers-infomoney/","https://www.infomoney.com.br/wp-content/uploads/2025/02/Melhor-Fundo-Imobiliario-de-Tijolo.jpg?quality=70","2025-02-07 00:00:00","2025-02-07 00:00:00"
"KNCR11","InfoMoney","Kinea (KNCR11) vence na categoria de FII de Papel na Premiação Outliers InfoMoney","2025-02-06 00:00:00","Finanças","VGIR11 e KNHY11 completam o Top 3 da categoria; premiação reconhece os destaques do mercado em 16 segmentos","https://www.infomoney.com.br/onde-investir/kinea-kncr11-vence-na-categoria-de-fii-de-papel-na-premiacao-outliers-infomoney/","https://www.infomoney.com.br/wp-content/uploads/2025/02/Melhor-Fundo-Imobiliario-de-Papel.jpg?quality=70","2025-02-07 00:00:00","2025-02-07 00:00:00"
"XPML11","InfoMoney","Tivio (TVRI11) vence na categoria de FII de Tijolo na Premiação Outliers InfoMoney","2025-02-06 00:00:00","Finanças","TRXF11 e XPML11 completam o Top 3 da categoria; premiação reconhece os destaques do mercado em 16 segmentos","https://www.infomoney.com.br/onde-investir/tivio-tvri11-vence-na-categoria-de-fii-de-tijolo-na-premiacao-outliers-infomoney/","https://www.infomoney.com.br/wp-content/uploads/2025/02/Melhor-Fundo-Imobiliario-de-Tijolo.jpg?quality=70","2025-02-07 00:00:00","2025-02-07 00:00:00"
"TRXF11","InfoMoney","Tivio (TVRI11) vence na categoria de FII de Tijolo na Premiação Outliers InfoMoney","2025-02-06 00:00:00","Finanças","TRXF11 e XPML11 completam o Top 3 da categoria; premiação reconhece os destaques do mercado em 16 segmentos","https://www.infomoney.com.br/onde-investir/tivio-tvri11-vence-na-categoria-de-fii-de-tijolo-na-premiacao-outliers-infomoney/","https://www.infomoney.com.br/wp-content/uploads/2025/02/Melhor-Fundo-Imobiliario-de-Tijolo.jpg?quality=70","2025-02-07 00:00:00","2025-02-07 00:00:00"
"GGRC11","Suno Notícias","GGRC11 vai distribuir R$ 0,09 por cota; confira","2025-02-05 00:00:00","GGRC11, Fundos Imobiliários (FIIs)","O FII GGRC11 anunciou o pagamento de rendimentos em fevereiro. Clique aqui para saber os detalhes sobre os dividendos do GGRC11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-ggrc11-fevereiro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/01/18-1-scaled.jpg","2025-02-05 00:00:00","2025-02-05 00:00:00"
"BTRA11","Suno Notícias","Dividendos hoje: 2 FIIs pagam proventos nesta sexta (31)","2025-02-01 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do BTRA11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-btra11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/04/5bf3085f-buildings-4640671_1280.jpg","2025-02-01 00:00:00","2025-02-01 00:00:00"
"HGPO11","InfoMoney","Número de FIIs que pagam dividendos acima do CDI despenca com Selic a 13,25%","2025-01-30 00:00:00","Finanças","Maior taxa de retorno com proventos é do HGPO11, com 51,34% no acumulado de 12 meses","https://www.infomoney.com.br/onde-investir/numero-de-fiis-que-pagam-dividendos-acima-do-cdi-despenca-com-selic-a-1325/","https://www.infomoney.com.br/wp-content/uploads/2024/07/real-estate-6688945_1280.jpg?fit=1280%2C853&quality=70&strip=all","2025-01-30 00:00:00","2025-01-30 00:00:00"
"BTAL11","Suno Notícias","Dividendos hoje: 4 FIIs pagam proventos nesta segunda (27)","2025-01-28 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do BTAL11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-btal11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/03/FIIs-IFIX-predios.jpg","2025-01-28 00:00:00","2025-01-28 00:00:00"
"SNCI11","Suno Notícias","Dividendos hoje: 13 FIIs pagam proventos nesta sexta (24)","2025-01-25 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do SNCI11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-snci11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/07/carrefour-atacadao-transacao-barzel.jpg","2025-01-25 00:00:00","2025-01-25 00:00:00"
